boundary_reason,games_processed,minutes_on,needs_on,opponent_dreb_off,opponent_dreb_on,opponent_oreb_off,opponent_oreb_on,opponent_rebounds_off,opponent_rebounds_on,player,player_id,query_end_date,query_start_date,season,seconds_off,seconds_on,segment_count,segment_index,source,team_abbr,team_dreb_off,team_dreb_on,team_games_in_window,team_id,team_oreb_off,team_oreb_on,team_rebounds_off,team_rebounds_on,treb_off,treb_on,treb_swing_pp,lock_engine,lock_code_commit,minutes_off,oreb_pct_on,oreb_pct_off,oreb_swing_pp,dreb_pct_on,dreb_pct_off,dreb_swing_pp
season_close,53,74.43333333333334,False,1916,52,703,15,2619,67,Trevelin Queen,1630243,2022-04-10,2021-12-18,2021-22,148774,4466,1,1,roster_tenure_v2,HOU,1740,50,53,1610612745,617,23,2357,73,0.4736736334405145,0.5214285714285715,4.775493798805696,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,2479.5666666666666,0.30666666666666664,0.24358468219502566,6.308198447164099,0.7692307692307693,0.7122390503479329,5.699171888283638
out_depart,6,7.733333333333333,False,198,8,82,0,280,8,Jon Teske,1630257,2022-01-12,2022-01-03,2021-22,16816,464,1,1,roster_tenure_v2,MEM,239,7,6,1610612763,106,3,345,10,0.552,0.5555555555555556,0.3555555555555534,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,280.26666666666665,0.2727272727272727,0.34868421052631576,-7.595693779904305,1.0,0.7445482866043613,25.545171339563865
season_close,25,31.033333333333335,False,806,30,286,6,1092,36,Xavier Sneed,1630270,2022-04-10,2022-02-16,2021-22,70738,1862,1,1,roster_tenure_v2,UTA,892,24,25,1610612762,360,7,1252,31,0.5341296928327645,0.4626865671641791,-7.1443125668585346,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1178.9666666666667,0.1891891891891892,0.30874785591766724,-11.955866672847804,0.8,0.7572156196943973,4.278438030560272
out_depart,5,7.666666666666667,False,162,6,65,1,227,7,Xavier Sneed,1630270,2022-01-05,2021-12-27,2021-22,13940,460,1,1,roster_tenure_v2,MEM,182,6,5,1610612763,86,3,268,9,0.5414141414141415,0.5625,2.108585858585854,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,232.33333333333334,0.3333333333333333,0.3467741935483871,-1.3440860215053807,0.8571428571428571,0.7368421052631579,12.030075187969924
out_depart,10,118.68333333333334,False,286,100,96,38,382,138,Freddie Gillespie,1630273,2022-01-09,2021-12-21,2021-22,21979,7121,1,1,roster_tenure_v2,ORL,274,84,10,1610612753,84,26,358,110,0.4837837837837838,0.4435483870967742,-4.023539668700959,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,366.31666666666666,0.20634920634920634,0.22702702702702704,-2.06778206778207,0.6885245901639344,0.7405405405405405,-5.201595037660612
out_depart,5,1.4666666666666666,False,188,2,63,0,251,2,Ade Murkey,1630278,2021-12-31,2021-12-22,2021-22,14312,88,1,1,roster_tenure_v2,SAC,172,1,5,1610612758,56,0,228,1,0.4759916492693111,0.3333333333333333,-14.265831593597778,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,238.53333333333333,0.0,0.22950819672131148,-22.950819672131146,1.0,0.7319148936170212,26.80851063829788
out_depart,4,174.08333333333334,False,18,145,2,50,20,195,Zavier Simpson,1630285,2022-04-10,2022-04-04,2021-22,1075,10445,1,1,roster_tenure_v2,OKC,10,112,4,1610612760,4,49,14,161,0.4117647058823529,0.45224719101123595,4.048248512888303,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,17.916666666666668,0.25257731958762886,0.18181818181818182,7.075913776944703,0.691358024691358,0.8333333333333334,-14.197530864197539
out_depart,5,11.366666666666667,False,173,10,59,2,232,12,Trevon Scott,1630286,2021-12-31,2021-12-22,2021-22,13718,682,1,1,roster_tenure_v2,CLE,182,10,5,1610612739,61,4,243,14,0.511578947368421,0.5384615384615384,2.6882591093117414,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,228.63333333333333,0.2857142857142857,0.2606837606837607,2.5030525030524995,0.8333333333333334,0.7551867219917012,7.814661134163215
out_depart,35,27.733333333333334,False,1185,18,419,6,1604,24,Jeff Dowtin,1630288,2022-01-02,2021-10-19,2021-22,99436,1664,1,1,roster_tenure_v2,GSW,1325,27,35,1610612744,412,5,1737,32,0.5199042202933254,0.5714285714285714,5.1524351135246,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1657.2666666666667,0.21739130434782608,0.2579837194740138,-4.059241512618769,0.8181818181818182,0.7597477064220184,5.843411175979984
out_depart,5,2.966666666666667,False,186,3,80,1,266,4,Jeff Dowtin,1630288,2022-01-16,2022-01-07,2021-22,14222,178,1,1,roster_tenure_v2,MIL,202,2,5,1610612749,59,2,261,4,0.4952561669829222,0.5,0.4743833017077814,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,237.03333333333333,0.4,0.24081632653061225,15.918367346938778,0.6666666666666666,0.7163120567375887,-4.964539007092206
out_depart,5,77.31666666666666,False,131,71,43,14,174,85,Jeff Dowtin,1630288,2022-03-31,2022-03-22,2021-22,10061,4639,1,1,roster_tenure_v2,ORL,135,51,5,1610612753,37,23,172,74,0.49710982658959535,0.46540880503144655,-3.17010215581488,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,167.68333333333334,0.24468085106382978,0.22023809523809523,2.4442755825734546,0.7846153846153846,0.7584269662921348,2.6188418323249807
out_depart,5,6.4,False,169,6,49,5,218,11,Braxton Key,1630296,2022-01-14,2022-01-05,2021-22,14016,384,1,1,roster_tenure_v2,PHI,174,5,5,1610612755,50,4,224,9,0.5067873303167421,0.45,-5.678733031674205,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,233.6,0.4,0.228310502283105,17.1689497716895,0.5,0.7802690582959642,-28.026905829596416
out_depart,9,190.75,False,190,156,54,53,244,209,Braxton Key,1630296,2022-04-10,2022-03-24,2021-22,14475,11445,1,1,roster_tenure_v2,DET,171,128,9,1610612765,63,54,234,182,0.4895397489539749,0.46547314578005117,-2.406660317392373,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,241.25,0.2571428571428571,0.2490118577075099,0.813099943534723,0.7071823204419889,0.76,-5.281767955801109
out_depart,5,10.85,False,201,13,65,6,266,19,Rob Edwards,1630306,2022-01-05,2021-12-27,2021-22,13749,651,1,1,roster_tenure_v2,OKC,186,7,5,1610612760,60,2,246,9,0.48046875,0.32142857142857145,-15.904017857142854,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,229.15,0.13333333333333333,0.22988505747126436,-9.655172413793103,0.5384615384615384,0.7410358565737052,-20.257431811216676
out_depart,4,11.75,True,140,8,40,4,180,12,Brandon Williams,1630314,2022-01-04,2021-12-26,2021-22,10815,705,2,1,roster_tenure_v2,POR,115,10,4,1610612757,60,5,175,15,0.49295774647887325,0.5555555555555556,6.259780907668233,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,180.25,0.38461538461538464,0.3,8.461538461538465,0.7142857142857143,0.7419354838709677,-2.7649769585253448
season_close,23,627.95,True,368,516,147,184,515,700,Brandon Williams,1630314,2022-04-10,2022-02-22,2021-22,28863,37677,2,2,roster_tenure_v2,POR,297,412,23,1610612757,112,192,409,604,0.44264069264069267,0.46319018404907975,2.0549491408387075,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,481.05,0.2711864406779661,0.23333333333333334,3.7853107344632764,0.6912751677852349,0.668918918918919,2.235624886631593
season_close,28,465.18333333333334,False,724,364,248,114,972,478,Lindy Waters III,1630322,2022-04-10,2022-02-10,2021-22,53629,27911,1,1,roster_tenure_v2,OKC,669,354,28,1610612760,215,125,884,479,0.47629310344827586,0.5005224660397074,2.422936259143155,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,893.8166666666667,0.2556237218813906,0.22896698615548455,2.6656735725906042,0.7564102564102564,0.7295528898582334,2.6857366552022977
season_close,19,5.25,False,605,4,236,3,841,7,Matt Ryan,1630346,2022-04-10,2022-02-28,2021-22,54705,315,1,1,roster_tenure_v2,BOS,695,5,19,1610612738,226,2,921,7,0.5227014755959137,0.5,-2.2701475595913734,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,911.75,0.3333333333333333,0.2719614921780987,6.137184115523464,0.625,0.7465091299677766,-12.150912996777663
out_depart,36,55.6,False,1417,45,428,18,1845,63,Gabriel Deck,1630466,2022-01-04,2021-10-19,2021-22,100344,3336,1,1,roster_tenure_v2,OKC,1339,44,36,1610612760,433,14,1772,58,0.489908764169201,0.4793388429752066,-1.0569921193994358,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1672.4,0.23728813559322035,0.23405405405405405,0.32340815391662947,0.7096774193548387,0.7577815506508206,-4.8104131295981905
out_trade,54,134.6,False,1918,106,745,41,2663,147,Keon Johnson,1630553,2022-02-04,2021-10-19,2021-22,148044,8076,1,1,roster_tenure_v2,LAC,1908,104,54,1610612746,569,44,2477,148,0.4819066147859922,0.5016949152542373,1.9788300468245035,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,2467.4,0.29333333333333333,0.22878970647366303,6.4543626859670304,0.7172413793103448,0.7191858273652469,-0.1944448054902126
season_close,29,561.6166666666667,False,652,452,212,181,864,633,Keon Johnson,1630553,2022-04-10,2022-02-05,2021-22,50123,33697,1,1,roster_tenure_v2,POR,588,344,29,1610612757,234,150,822,494,0.4875444839857651,0.4383318544809228,-4.921262950484229,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,835.3833333333333,0.24916943521594684,0.26410835214446954,-1.4938916928522699,0.6552380952380953,0.735,-7.97619047619047
out_depart,63,20.216666666666665,False,2257,19,800,6,3057,25,Joel Ayayi,1630555,2022-03-08,2021-10-19,2021-22,182027,1213,1,1,roster_tenure_v2,WAS,2295,12,63,1610612764,696,7,2991,19,0.4945436507936508,0.4318181818181818,-6.272546897546899,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,3033.7833333333333,0.2692307692307692,0.23569251608533695,3.3538253145432266,0.6666666666666666,0.7415185783521809,-7.485191168551431
out_depart,39,16.983333333333334,False,1409,12,502,11,1911,23,Aaron Henry,1630565,2022-01-11,2021-10-19,2021-22,112201,1019,1,1,roster_tenure_v2,PHI,1382,9,39,1610612755,415,8,1797,17,0.48462783171521034,0.425,-5.9627831715210355,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1870.0166666666667,0.4,0.2275219298245614,17.247807017543863,0.45,0.7335456475583864,-28.354564755838634
out_depart,43,128.25,False,1387,88,456,37,1843,125,Marcus Garrett,1630585,2022-01-16,2021-10-19,2021-22,116745,7695,1,1,roster_tenure_v2,MIA,1463,92,43,1610612748,533,36,1996,128,0.5199270643396718,0.5059288537549407,-1.3998210584731163,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1945.75,0.2903225806451613,0.27760416666666665,1.2718413978494658,0.7131782945736435,0.7623762376237624,-4.919794305011893
season_close,23,13.266666666666667,False,784,7,279,2,1063,9,Moses Wright,1630589,2022-04-10,2022-02-25,2021-22,65444,796,1,1,roster_tenure_v2,DAL,800,10,23,1610612742,242,4,1042,14,0.4950118764845606,0.6086956521739131,11.368377568935252,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1090.7333333333333,0.36363636363636365,0.23586744639376217,12.776891724260148,0.8333333333333334,0.7414272474513438,9.190608588198955
out_depart,4,1.4666666666666666,False,143,1,64,0,207,1,Moses Wright,1630589,2021-12-30,2021-12-21,2021-22,11432,88,1,1,roster_tenure_v2,LAC,149,2,4,1610612746,52,0,201,2,0.49264705882352944,0.6666666666666666,17.40196078431372,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,190.53333333333333,0.0,0.26666666666666666,-26.666666666666668,1.0,0.6995305164319249,30.046948356807512
out_depart,5,83.06666666666666,True,116,66,32,18,148,84,Chaundee Brown Jr.,1630602,2022-01-05,2021-12-27,2021-22,9416,4984,2,1,roster_tenure_v2,ATL,101,62,5,1610612737,39,23,140,85,0.4861111111111111,0.5029585798816568,1.6847468770545715,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,156.93333333333334,0.25842696629213485,0.25161290322580643,0.6814063066328424,0.775,0.7593984962406015,1.5601503759398505
season_close,1,0.0,True,31,0,9,0,40,0,Chaundee Brown Jr.,1630602,2022-04-10,2022-04-09,2021-22,2880,0,2,2,roster_tenure_v2,ATL,40,0,1,1610612737,15,0,55,0,0.5789473684210527,,,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,48.0,,0.32608695652173914,,,0.8163265306122449,
out_depart,17,20.583333333333332,False,636,22,229,8,865,30,Chaundee Brown Jr.,1630602,2021-12-22,2021-11-16,2021-22,49225,1235,1,1,roster_tenure_v2,LAL,656,20,17,1610612747,186,2,842,22,0.4932630345635618,0.4230769230769231,-7.018611148663872,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,820.4166666666666,0.08333333333333333,0.22627737226277372,-14.294403892944041,0.7142857142857143,0.7412429378531074,-2.695722356739305
out_depart,40,10.9,False,1485,5,464,3,1949,8,JaQuori McLaughlin,1630605,2022-01-10,2021-10-19,2021-22,115146,654,1,1,roster_tenure_v2,DAL,1452,7,40,1610612742,460,3,1912,10,0.4952084952084952,0.5555555555555556,6.034706034706039,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1919.1,0.375,0.2365038560411311,13.849614395886888,0.7,0.7578288100208769,-5.7828810020876915
season_close,25,39.916666666666664,False,823,38,284,6,1107,44,Javonte Smart,1630606,2022-04-10,2022-02-15,2021-22,70205,2395,1,1,roster_tenure_v2,MIA,855,37,25,1610612748,233,9,1088,46,0.49567198177676536,0.5111111111111111,1.5439129334345714,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1170.0833333333333,0.19148936170212766,0.2206439393939394,-2.9154577691811734,0.8604651162790697,0.7506584723441615,10.980664393490825
out_depart,23,159.88333333333333,False,709,124,236,40,945,164,Javonte Smart,1630606,2022-01-13,2021-11-29,2021-22,56947,9593,1,1,roster_tenure_v2,MIL,767,113,23,1610612749,263,52,1030,165,0.5215189873417722,0.5015197568389058,-1.9999230502866339,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,949.1166666666667,0.29545454545454547,0.2705761316872428,2.487841376730265,0.738562091503268,0.7647058823529411,-2.614379084967311
out_depart,30,0.85,False,1057,0,359,0,1416,0,DeJon Jarreau,1630610,2021-12-15,2021-10-19,2021-22,87249,51,1,1,roster_tenure_v2,IND,1109,0,30,1610612754,394,0,1503,0,0.5149023638232272,,,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1454.15,,0.2715368711233632,,,0.7554495912806539,
out_depart,80,59.56666666666667,True,2705,52,987,19,3692,71,RJ Nembhard Jr.,1630612,2022-04-07,2021-10-19,2021-22,227426,3574,2,1,roster_tenure_v2,CLE,2846,50,80,1610612739,959,16,3805,66,0.5075363478724824,0.48175182481751827,-2.578452305496409,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,3790.4333333333334,0.23529411764705882,0.261735807860262,-2.6441690213203195,0.7246376811594203,0.7424993477693712,-1.7861666609950921
season_close,1,3.1666666666666665,True,32,3,11,0,43,3,RJ Nembhard Jr.,1630612,2022-04-10,2022-04-10,2021-22,2690,190,2,2,roster_tenure_v2,CLE,38,2,1,1610612739,10,0,48,2,0.5274725274725275,0.4,-12.747252747252746,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,44.833333333333336,0.0,0.23809523809523808,-23.809523809523807,1.0,0.7755102040816326,22.44897959183674
season_close,13,8.366666666666667,False,462,7,125,5,587,12,Feron Hunt,1630624,2022-04-10,2022-03-18,2021-22,36938,502,1,1,roster_tenure_v2,NYK,449,8,13,1610612752,175,4,624,12,0.5152766308835673,0.5,-1.5276630883567344,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,615.6333333333333,0.36363636363636365,0.27472527472527475,8.891108891108889,0.6153846153846154,0.7822299651567944,-16.6845349772179
out_depart,5,19.233333333333334,False,152,17,49,9,201,26,Carlik Jones,1630637,2021-12-31,2021-12-23,2021-22,13246,1154,1,1,roster_tenure_v2,DAL,166,18,5,1610612742,52,5,218,23,0.5202863961813843,0.46938775510204084,-5.0898641079343445,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,220.76666666666668,0.22727272727272727,0.2549019607843137,-2.762923351158644,0.6666666666666666,0.772093023255814,-10.542635658914733
out_depart,5,4.033333333333333,False,152,1,55,0,207,1,Carlik Jones,1630637,2022-01-10,2022-01-01,2021-22,14158,242,1,1,roster_tenure_v2,DEN,188,2,5,1610612743,63,0,251,2,0.5480349344978166,0.6666666666666666,11.863173216885004,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,235.96666666666667,0.0,0.2930232558139535,-29.30232558139535,1.0,0.7736625514403292,22.633744855967073
out_depart,5,8.383333333333333,False,181,5,62,2,243,7,MJ Walker,1630640,2022-01-08,2021-12-30,2021-22,13897,503,1,1,roster_tenure_v2,PHX,172,5,5,1610612756,69,9,241,14,0.49793388429752067,0.6666666666666666,16.873278236914597,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,231.61666666666667,0.6428571428571429,0.276,36.68571428571429,0.7142857142857143,0.7350427350427351,-2.0757020757020794
out_depart,42,20.25,False,1565,21,580,3,2145,24,Jay Huff,1630643,2022-01-12,2021-10-19,2021-22,122145,1215,1,1,roster_tenure_v2,LAL,1586,24,42,1610612747,502,4,2088,28,0.49326718639262934,0.5384615384615384,4.519435206890909,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,2035.75,0.16,0.24286405418480891,-8.286405418480891,0.8888888888888888,0.7322253000923361,15.666358879655274
out_depart,8,2.55,False,281,0,96,0,377,0,Mac McClung,1630644,2022-01-10,2021-12-22,2021-22,22887,153,1,1,roster_tenure_v2,CHI,291,3,8,1610612741,73,0,364,3,0.49122807017543857,1.0,50.877192982456144,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,381.45,,0.2062146892655367,,1.0,0.751937984496124,24.8062015503876
season_close,1,21.833333333333332,False,20,15,10,2,30,17,Mac McClung,1630644,2022-04-10,2022-04-09,2021-22,1870,1310,1,1,roster_tenure_v2,LAL,18,19,1,1610612747,14,2,32,21,0.5161290322580645,0.5526315789473685,3.650254668930397,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,31.166666666666668,0.11764705882352941,0.4117647058823529,-29.411764705882348,0.9047619047619048,0.6428571428571429,26.190476190476186
out_depart,32,17.816666666666666,False,1205,13,377,4,1582,17,Eugene Omoruyi,1630647,2021-12-26,2021-10-19,2021-22,91691,1069,1,1,roster_tenure_v2,DAL,1140,14,32,1610612742,371,5,1511,19,0.4885224700937601,0.5277777777777778,3.925530768401769,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1528.1833333333334,0.2777777777777778,0.23540609137055837,4.237168640721942,0.7777777777777778,0.7514831905075807,2.6294587270197067
out_depart,4,14.233333333333333,True,130,10,54,1,184,11,Jordan Schakel,1630648,2021-12-31,2021-12-22,2021-22,10666,854,2,1,roster_tenure_v2,WAS,134,9,4,1610612764,43,5,177,14,0.4903047091412742,0.56,6.969529085872583,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,177.76666666666668,0.3333333333333333,0.24855491329479767,8.477842003853564,0.9,0.7127659574468085,18.723404255319153
season_close,19,16.033333333333335,True,664,14,200,4,864,18,Jordan Schakel,1630648,2022-04-10,2022-03-09,2021-22,53758,962,2,2,roster_tenure_v2,WAS,659,16,19,1610612764,186,2,845,18,0.4944411936805149,0.5,0.5558806319485077,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,895.9666666666667,0.125,0.2188235294117647,-9.38235294117647,0.8,0.7671711292200233,3.282887077997676
season_close,53,713.7666666666667,False,1343,492,490,164,1833,656,Terry Taylor,1630678,2022-04-10,2021-12-15,2021-22,111314,42826,1,1,roster_tenure_v2,IND,1288,479,53,1610612754,554,220,1842,699,0.5012244897959184,0.5158671586715867,1.464266887566834,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1855.2333333333333,0.3089887640449438,0.29204006325777543,1.694870078716837,0.744945567651633,0.7244094488188977,2.0536118832735317
out_depart,23,47.766666666666666,False,834,37,289,17,1123,54,Georgios Kalaitzakis,1630686,2021-12-03,2021-10-19,2021-22,63674,2866,1,1,roster_tenure_v2,MIL,877,32,23,1610612749,269,10,1146,42,0.5050683120317321,0.4375,-6.756831203173208,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1061.2333333333333,0.2127659574468085,0.24388032638259294,-3.1114368935784427,0.6530612244897959,0.7521440823327615,-9.908285784296567
out_depart,4,165.68333333333334,False,23,140,10,42,33,182,Georgios Kalaitzakis,1630686,2022-04-10,2022-04-04,2021-22,1579,9941,1,1,roster_tenure_v2,OKC,17,105,4,1610612760,7,46,24,151,0.42105263157894735,0.45345345345345345,3.2400821874506103,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,26.316666666666666,0.24731182795698925,0.23333333333333334,1.3978494623655913,0.7142857142857143,0.6296296296296297,8.465608465608465
season_close,81,358.71666666666664,False,2607,266,986,78,3593,344,Ish Wainright,1630688,2022-04-10,2021-10-21,2021-22,212357,21523,1,1,roster_tenure_v2,PHX,2762,283,81,1610612756,835,129,3597,412,0.5002781641168289,0.544973544973545,4.469538085671609,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,3539.2833333333333,0.3265822784810127,0.24259151656013944,8.399076192087323,0.7839335180055401,0.7369263607257204,4.700715727981974
out_depart,5,5.933333333333334,False,174,6,57,3,231,9,Jordan Goodwin,1630692,2022-01-05,2021-12-27,2021-22,14044,356,1,1,roster_tenure_v2,WAS,193,2,5,1610612764,53,2,246,4,0.5157232704402516,0.3076923076923077,-20.803096274794385,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,234.06666666666666,0.25,0.23348017621145375,1.6519823788546244,0.4,0.772,-37.2
out_depart,5,3.066666666666667,False,179,4,55,1,234,5,Jaime Echenique,1630693,2022-01-08,2021-12-30,2021-22,14216,184,1,1,roster_tenure_v2,WAS,190,1,5,1610612764,50,1,240,2,0.5063291139240507,0.2857142857142857,-22.061482820976497,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,236.93333333333334,0.2,0.2183406113537118,-1.8340611353711789,0.5,0.7755102040816326,-27.55102040816326
out_depart,5,30.916666666666668,False,175,35,60,12,235,47,Micah Potter,1630695,2022-01-07,2021-12-29,2021-22,12845,1855,1,1,roster_tenure_v2,DET,160,23,5,1610612765,62,7,222,30,0.48577680525164113,0.38961038961038963,-9.61664156412515,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,214.08333333333334,0.16666666666666666,0.2616033755274262,-9.493670886075952,0.6571428571428571,0.7272727272727273,-7.012987012987015
out_depart,58,166.0,False,1889,118,724,38,2613,156,Kevin Pangos,1630698,2022-02-19,2021-10-19,2021-22,157080,9960,1,1,roster_tenure_v2,CLE,2015,117,58,1610612739,676,36,2691,153,0.5073529411764706,0.49514563106796117,-1.2207310108509395,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,2618.0,0.23376623376623376,0.26354775828460036,-2.97815245183666,0.7548387096774194,0.7356699525374224,1.9168757139996995
out_depart,5,73.51666666666667,False,127,50,48,36,175,86,Aleem Ford,1630758,2021-12-26,2021-12-17,2021-22,9989,4411,1,1,roster_tenure_v2,ORL,134,45,5,1610612753,42,17,176,62,0.5014245014245015,0.4189189189189189,-8.250558250558255,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,166.48333333333332,0.2537313432835821,0.2485207100591716,0.521063322441051,0.5555555555555556,0.7362637362637363,-18.070818070818074
out_depart,4,45.96666666666667,False,115,33,32,12,147,45,Cameron McGriff,1630787,2022-01-04,2021-12-26,2021-22,8762,2758,1,1,roster_tenure_v2,POR,95,30,4,1610612757,38,27,133,57,0.475,0.5588235294117647,8.382352941176475,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,146.03333333333333,0.45,0.24836601307189543,20.163398692810457,0.7142857142857143,0.7480314960629921,-3.374578177727783
out_depart,6,45.85,False,192,29,48,8,240,37,Malcolm Hill,1630792,2021-12-31,2021-12-22,2021-22,14529,2751,1,1,roster_tenure_v2,ATL,178,28,6,1610612737,71,9,249,37,0.50920245398773,0.5,-0.9202453987730008,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,242.15,0.23684210526315788,0.26996197718631176,-3.3119871923153883,0.7777777777777778,0.7876106194690266,-0.9832841691248762
season_close,43,166.25,False,1378,129,462,35,1840,164,Malcolm Hill,1630792,2022-04-10,2022-01-14,2021-22,114465,9975,1,1,roster_tenure_v2,CHI,1371,129,43,1610612741,420,40,1791,169,0.4932525475075737,0.5075075075075075,1.4254959999933814,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1907.75,0.23668639053254437,0.2335928809788654,0.3093509553678958,0.7865853658536586,0.7479541734860884,3.8631192367570177
out_depart,5,13.633333333333333,True,197,17,66,5,263,22,Olivier Sarr,1630846,2022-01-05,2021-12-27,2021-22,13582,818,3,1,roster_tenure_v2,OKC,181,12,5,1610612760,61,1,242,13,0.4792079207920792,0.37142857142857144,-10.777934936350775,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,226.36666666666667,0.05555555555555555,0.2364341085271318,-18.087855297157624,0.7058823529411765,0.7327935222672065,-2.6911169326029993
out_depart,5,0.0,True,179,0,80,0,259,0,Olivier Sarr,1630846,2022-01-18,2022-01-09,2021-22,14400,0,3,2,roster_tenure_v2,OKC,178,0,5,1610612760,61,0,239,0,0.4799196787148594,,,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,240.0,,0.25416666666666665,,,0.689922480620155,
out_depart,22,407.28333333333336,True,527,297,170,100,697,397,Olivier Sarr,1630846,2022-04-06,2022-02-21,2021-22,39523,24437,3,3,roster_tenure_v2,OKC,482,317,22,1610612760,143,116,625,433,0.47276853252647505,0.5216867469879518,4.891821446147676,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,658.7166666666667,0.28087167070217917,0.21343283582089553,6.743883488128363,0.7601918465227818,0.7392638036809815,2.0928042841800276
season_close,16,44.2,False,528,33,190,12,718,45,Gabriel Lundberg,1630994,2022-04-10,2022-03-11,2021-22,43728,2652,1,1,roster_tenure_v2,PHX,546,29,16,1610612756,178,16,724,45,0.5020804438280166,0.5,-0.20804438280166426,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,728.8,0.32653061224489793,0.2521246458923513,7.440596635254665,0.7073170731707317,0.7418478260869565,-3.453075291622487
season_close,45,408.5,False,1198,331,445,127,1643,458,Rajon Rondo,200765,2022-04-10,2022-01-04,2021-22,105690,24510,1,1,roster_tenure_v2,CLE,1261,316,45,1610612739,451,92,1712,408,0.5102831594634873,0.47113163972286376,-3.9151519740623586,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1761.5,0.21749408983451538,0.27349909035779263,-5.6005000523277255,0.7133182844243793,0.7391559202813599,-2.5837635856980623
