season,player_id,team_id,player,canonical_classification,current_selected_source_layer,covered_before_safe_lock,safe_lock_source_supplied,safe_lock_value_valid,newly_resolved_by_safe_lock,selected_source_layer_after_safe_lock,covered_after_safe_lock,team_oreb_on,team_dreb_on,opponent_oreb_on,opponent_dreb_on,team_oreb_off,team_dreb_off,opponent_oreb_off,opponent_dreb_off,seconds_on,seconds_off,games_processed,safe_treb_on,safe_treb_off,safe_treb_swing_pp,safe_lock_segment_rows,locked_treb_on,locked_treb_off,locked_treb_swing_pp,safe_vs_locked_on_diff_pp,safe_vs_locked_off_diff_pp,safe_vs_locked_swing_diff_pp,safe_vs_locked_max_abs_diff_pp,material_numeric_conflict_gt_0_01pp
2021-22,204020,1610612755,Tyler Johnson,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,15,33,8,30,35,104,49,114,2289,9231,4,0.5581395348837209,0.4602649006622517,9.787463422146924,1,0.5581395348837209,0.4602649006622517,9.787463422146924,0.0,0.0,0.0,0.0,False
2021-22,1630565,1610612755,Aaron Henry,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,8,9,11,12,415,1382,502,1409,1019,112201,39,0.425,0.48462783171521034,-5.9627831715210355,1,0.425,0.48462783171521034,-5.9627831715210355,0.0,0.0,0.0,0.0,False
2021-22,1630296,1610612755,Braxton Key,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,4,5,5,6,50,174,49,169,384,14016,5,0.45,0.5067873303167421,-5.678733031674205,1,0.45,0.5067873303167421,-5.678733031674205,0.0,0.0,0.0,0.0,False
2021-22,1626161,1610612755,Willie Cauley-Stein,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,0,4,0,4,37,176,59,169,340,14060,5,0.5,0.48299319727891155,1.7006802721088454,1,0.5,0.48299319727891155,1.7006802721088454,0.0,0.0,0.0,0.0,False
2021-22,1628470,1610612756,Torrey Craig,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,157,435,132,416,146,558,220,552,33726,44334,27,0.519298245614035,0.47696476964769646,4.233347596633857,1,0.519298245614035,0.47696476964769646,4.233347596633857,0.0,0.0,0.0,0.0,False
2021-22,202687,1610612756,Bismack Biyombo,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,149,383,113,378,419,1361,483,1264,30355,105305,47,0.520039100684262,0.5046781967677914,1.5360903916470603,1,0.520039100684262,0.5046781967677914,1.5360903916470603,0.0,0.0,0.0,0.0,False
2021-22,1630188,1610612756,Jalen Smith,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,145,303,104,290,530,1783,615,1655,22901,135799,55,0.5320665083135392,0.5046912502727471,2.7375258040792105,1,0.5320665083135392,0.5046912502727471,2.7375258040792105,0.0,0.0,0.0,0.0,False
2021-22,1630688,1610612756,Ish Wainright,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,129,283,78,266,835,2762,986,2607,21523,212357,81,0.544973544973545,0.5002781641168289,4.469538085671609,1,0.544973544973545,0.5002781641168289,4.469538085671609,0.0,0.0,0.0,0.0,False
2021-22,1628988,1610612756,Aaron Holiday,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,107,285,89,252,196,708,263,716,21485,56575,27,0.5347885402455662,0.4800849707912905,5.470356945427573,1,0.5347885402455662,0.4800849707912905,5.470356945427573,0.0,0.0,0.0,0.0,False
2021-22,1626163,1610612756,Frank Kaminsky,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,24,150,56,150,919,2858,993,2691,10857,220143,80,0.45789473684210524,0.5062324085243265,-4.833767168222125,1,0.45789473684210524,0.5062324085243265,-4.833767168222125,0.0,0.0,0.0,0.0,False
2021-22,1627846,1610612756,Abdel Nader,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,34,122,34,112,641,1964,685,1833,8712,149988,55,0.5165562913907285,0.5084911184852625,0.8065172905465934,1,0.5165562913907285,0.5084911184852625,0.8065172905465934,0.0,0.0,0.0,0.0,False
2021-22,1630994,1610612756,Gabriel Lundberg,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,16,29,12,33,178,546,190,528,2652,43728,16,0.5,0.5020804438280166,-0.20804438280166426,1,0.5,0.5020804438280166,-0.20804438280166426,0.0,0.0,0.0,0.0,False
2021-22,1628382,1610612756,Justin Jackson,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,18,27,8,32,104,339,122,312,2071,26729,10,0.5294117647058824,0.5051311288483467,2.4280635857535704,2,0.5294117647058824,0.5051311288483467,2.4280635857535704,0.0,0.0,0.0,0.0,False
2021-22,1628990,1610612756,Chandler Hutchison,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,11,22,7,15,426,1391,492,1320,1342,105518,37,0.6,0.5006888950124001,9.931110498759988,1,0.6,0.5006888950124001,9.931110498759988,0.0,0.0,0.0,0.0,False
2021-22,1629150,1610612756,Emanuel Terry,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,13,10,8,15,66,158,66,156,1092,13308,5,0.5,0.5022421524663677,-0.22421524663677195,1,0.5,0.5022421524663677,-0.22421524663677195,0.0,0.0,0.0,0.0,False
2021-22,1630640,1610612756,MJ Walker,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,9,5,2,5,69,172,62,181,503,13897,5,0.6666666666666666,0.49793388429752067,16.873278236914597,1,0.6666666666666666,0.49793388429752067,16.873278236914597,0.0,0.0,0.0,0.0,False
2021-22,1628238,1610612756,Paris Bass,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,7,5,4,3,117,328,109,319,443,25477,9,0.631578947368421,0.5097365406643757,12.184240670404535,2,0.631578947368421,0.5097365406643757,12.184240670404535,0.0,0.0,0.0,0.0,False
2021-22,203496,1610612757,Robert Covington,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,329,1058,332,1101,322,802,274,831,83534,66526,52,0.4918439716312057,0.5042620008972634,-1.2418029266057673,1,0.4918439716312057,0.5042620008972634,-1.2418029266057673,0.0,0.0,0.0,0.0,False
2021-22,1626181,1610612757,Norman Powell,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,312,965,310,1033,339,895,296,899,79971,70089,52,0.48740458015267174,0.5080279950596953,-2.0623414907023574,1,0.48740458015267174,0.5080279950596953,-2.0623414907023574,0.0,0.0,0.0,0.0,False
2021-22,203468,1610612757,CJ McCollum,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,329,932,292,961,349,998,337,1052,73825,81995,54,0.5015910898965792,0.4923245614035088,0.9266528493070414,1,0.5015910898965792,0.4923245614035088,0.9266528493070414,0.0,0.0,0.0,0.0,False
2021-22,1626204,1610612757,Larry Nance Jr.,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,231,612,216,628,447,1318,413,1385,51508,104312,54,0.4997036158861885,0.4953690710075779,0.43345448786106244,1,0.4997036158861885,0.4953690710075779,0.43345448786106244,0.0,0.0,0.0,0.0,False
2021-22,1629234,1610612757,Drew Eubanks,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,203,406,183,485,101,303,148,399,38998,27542,23,0.4768989819890368,0.42481598317560465,5.208299881343215,1,0.4768989819890368,0.42481598317560465,5.208299881343215,0.0,0.0,0.0,0.0,False
2021-22,1630314,1610612757,Brandon Williams,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,197,422,188,524,172,412,187,508,38382,39678,27,0.4650638617580766,0.45660672400312746,0.8457137754949162,2,0.4650638617580766,0.45660672400312746,0.8457137754949162,0.0,0.0,0.0,0.0,False
2021-22,1628372,1610612757,Dennis Smith Jr.,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,171,443,161,495,560,1640,507,1657,37731,129609,58,0.48346456692913387,0.5041246562786434,-2.066008934950958,1,0.48346456692913387,0.5041246562786434,-2.066008934950958,0.0,0.0,0.0,0.0,False
2021-22,1630553,1610612757,Keon Johnson,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,150,344,181,452,234,588,212,652,33697,50123,29,0.4383318544809228,0.4875444839857651,-4.921262950484229,1,0.4383318544809228,0.4875444839857651,-4.921262950484229,0.0,0.0,0.0,0.0,False
2021-22,203503,1610612757,Tony Snell,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,126,404,123,452,552,1526,506,1561,32750,123070,54,0.4796380090497738,0.5013268998793727,-2.168889082959896,1,0.4796380090497738,0.5013268998793727,-2.168889082959896,0.0,0.0,0.0,0.0,False
2021-22,1628404,1610612757,Josh Hart,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,114,296,107,328,243,566,263,695,25017,53043,27,0.48520710059171596,0.4578381437464629,2.7368956845253036,1,0.48520710059171596,0.4578381437464629,2.7368956845253036,0.0,0.0,0.0,0.0,False
2021-22,203469,1610612757,Cody Zeller,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,124,266,78,254,566,1694,556,1795,21273,137427,55,0.5401662049861495,0.4901322923443938,5.003391264175572,1,0.5401662049861495,0.4901322923443938,5.003391264175572,0.0,0.0,0.0,0.0,False
2021-22,1627739,1610612757,Kris Dunn,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,90,222,103,241,130,266,142,350,20181,26199,16,0.47560975609756095,0.44594594594594594,2.966381015161501,1,0.47560975609756095,0.44594594594594594,2.966381015161501,0.0,0.0,0.0,0.0,False
2021-22,1630190,1610612757,Elijah Hughes,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,86,228,88,267,259,604,277,720,19346,55834,26,0.4693572496263079,0.4639784946236559,0.5378755002652003,1,0.4693572496263079,0.4639784946236559,0.5378755002652003,0.0,0.0,0.0,0.0,False
2021-22,1626159,1610612757,Justise Winslow,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,94,205,73,220,290,727,320,884,17708,66112,29,0.5050675675675675,0.4579018460153084,4.716572155225912,1,0.5050675675675675,0.4579018460153084,4.716572155225912,0.0,0.0,0.0,0.0,False
2021-22,1629617,1610612757,Reggie Perry,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,43,119,63,145,90,220,94,269,10643,21037,11,0.43783783783783786,0.4606240713224368,-2.278623348459896,2,0.43783783783783786,0.4606240713224368,-2.278623348459896,0.0,0.0,0.0,0.0,False
2021-22,1629712,1610612757,Didi Louzada,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,25,71,49,108,332,791,321,915,7346,70714,27,0.3794466403162055,0.47604917337855024,-9.660253306234473,1,0.3794466403162055,0.47604917337855024,-9.660253306234473,0.0,0.0,0.0,0.0,False
2021-22,1630787,1610612757,Cameron McGriff,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,27,30,12,33,38,95,32,115,2758,8762,4,0.5588235294117647,0.475,8.382352941176475,1,0.5588235294117647,0.475,8.382352941176475,0.0,0.0,0.0,0.0,False
2021-22,1629600,1610612757,Jarron Cumberland,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,8,8,3,9,57,117,41,139,739,10781,4,0.5714285714285714,0.4915254237288136,7.9903147699757815,1,0.5714285714285714,0.4915254237288136,7.9903147699757815,0.0,0.0,0.0,0.0,False
2021-22,1630169,1610612758,Tyrese Haliburton,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,460,1267,499,1359,268,713,257,733,105397,56783,56,0.48172942817294284,0.4977168949771689,-1.598746680422608,1,0.48172942817294284,0.4977168949771689,-1.598746680422608,0.0,0.0,0.0,0.0,False
2021-22,1627741,1610612758,Buddy Hield,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,438,1145,448,1232,290,835,308,860,94437,67743,56,0.48513637756665645,0.49062363715656343,-0.5487259589906979,1,0.48513637756665645,0.49062363715656343,-0.5487259589906979,0.0,0.0,0.0,0.0,False
2021-22,1628978,1610612758,Donte DiVincenzo,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,137,476,164,508,109,389,125,435,39872,32728,25,0.47704280155642026,0.4706994328922495,0.6343368664170734,1,0.47704280155642026,0.4706994328922495,0.6343368664170734,0.0,0.0,0.0,0.0,False
2021-22,1628963,1610612758,Marvin Bagley III,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,229,480,177,496,514,1543,591,1625,39367,125693,57,0.5130246020260492,0.4813948045869413,3.1629797439107876,1,0.5130246020260492,0.4813948045869413,3.1629797439107876,0.0,0.0,0.0,0.0,False
2021-22,203200,1610612758,Justin Holiday,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,130,448,133,500,131,460,168,472,38456,37024,26,0.4772914946325351,0.4800974817221771,-0.28059870896419703,1,0.4772914946325351,0.4800974817221771,-0.28059870896419703,0.0,0.0,0.0,0.0,False
2021-22,1626168,1610612758,Trey Lyles,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,121,405,118,432,125,460,171,511,32800,39800,25,0.4888475836431227,0.4617205998421468,2.712698380097589,1,0.4888475836431227,0.4617205998421468,2.712698380097589,0.0,0.0,0.0,0.0,False
2021-22,1627734,1610612758,Domantas Sabonis,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,118,379,86,366,143,529,215,606,30261,45219,26,0.523709167544784,0.45010046885465504,7.360869869012898,1,0.523709167544784,0.45010046885465504,7.360869869012898,0.0,0.0,0.0,0.0,False
2021-22,202684,1610612758,Tristan Thompson,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,153,325,118,343,575,1655,638,1749,27270,134910,56,0.5090521831735889,0.4829976175005415,2.6054565673047425,1,0.5090521831735889,0.4829976175005415,2.6054565673047425,0.0,0.0,0.0,0.0,False
2021-22,203087,1610612758,Jeremy Lamb,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,77,230,87,247,184,678,214,725,19340,56140,26,0.4789391575663027,0.47862298722931707,0.03161703369856106,1,0.4789391575663027,0.47862298722931707,0.03161703369856106,0.0,0.0,0.0,0.0,False
2021-22,1630186,1610612758,Jahmi'us Ramsey,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,45,93,34,97,698,1930,734,2024,8034,157026,57,0.5130111524163569,0.4879316747122169,2.5079477704139985,1,0.5130111524163569,0.4879316747122169,2.5079477704139985,0.0,0.0,0.0,0.0,False
2021-22,1628367,1610612758,Josh Jackson,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,24,85,30,103,222,780,259,840,7367,65233,25,0.45041322314049587,0.47691575440266537,-2.6502531262169504,1,0.45041322314049587,0.47691575440266537,-2.6502531262169504,0.0,0.0,0.0,0.0,False
2021-22,1629663,1610612758,Louis King,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,34,66,34,92,737,2059,766,2137,6216,167484,60,0.4424778761061947,0.49061238813826985,-4.813451203207514,1,0.4424778761061947,0.49061238813826985,-4.813451203207514,0.0,0.0,0.0,0.0,False
2021-22,1630218,1610612758,Robert Woodard II,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,24,30,10,33,719,1993,758,2088,2531,162529,57,0.5567010309278351,0.4879453040662109,6.875572686162418,1,0.5567010309278351,0.4879453040662109,6.875572686162418,0.0,0.0,0.0,0.0,False
2021-22,1629620,1610612758,Justin Robinson,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,7,11,5,13,54,152,70,169,899,13501,5,0.5,0.46292134831460674,3.707865168539326,1,0.5,0.46292134831460674,3.707865168539326,0.0,0.0,0.0,0.0,False
2021-22,1626144,1610612758,Emmanuel Mudiay,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,1,8,1,12,55,165,62,178,659,13741,5,0.4090909090909091,0.4782608695652174,-6.916996047430829,1,0.4090909090909091,0.4782608695652174,-6.916996047430829,0.0,0.0,0.0,0.0,False
2021-22,1630278,1610612758,Ade Murkey,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,0,1,0,2,56,172,63,188,88,14312,5,0.3333333333333333,0.4759916492693111,-14.265831593597778,1,0.3333333333333333,0.4759916492693111,-14.265831593597778,0.0,0.0,0.0,0.0,False
2021-22,1628401,1610612759,Derrick White,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,428,1140,438,1163,342,865,315,903,89140,70160,55,0.49479331019248973,0.4977319587628866,-0.29386485703968845,1,0.49479331019248973,0.4977319587628866,-0.29386485703968845,0.0,0.0,0.0,0.0,False
2021-22,1627854,1610612759,Bryn Forbes,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,197,499,177,532,433,1170,437,1177,40547,89953,45,0.49537366548042705,0.4982903326080199,-0.29166671275928646,1,0.49537366548042705,0.4982903326080199,-0.29166671275928646,0.0,0.0,0.0,0.0,False
2021-22,1629234,1610612759,Drew Eubanks,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,161,475,181,465,609,1530,572,1601,35680,123620,55,0.4960998439937597,0.49605751391465674,0.0042330079102981255,1,0.4960998439937597,0.49605751391465674,0.0042330079102981255,0.0,0.0,0.0,0.0,False
2021-22,1626196,1610612759,Josh Richardson,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,153,373,132,366,205,606,233,636,30771,47589,27,0.513671875,0.48273809523809524,3.0933779761904754,1,0.513671875,0.48273809523809524,3.0933779761904754,0.0,0.0,0.0,0.0,False
2021-22,201152,1610612759,Thaddeus Young,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,96,277,91,302,674,1728,662,1764,22222,137078,55,0.4869451697127937,0.4975144987572494,-1.0569329044455678,1,0.4869451697127937,0.4975144987572494,-1.0569329044455678,0.0,0.0,0.0,0.0,False
2021-22,204020,1610612759,Tyler Johnson,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,12,29,16,43,75,183,71,201,3193,14387,6,0.41,0.4867924528301887,-7.67924528301887,1,0.41,0.4867924528301887,-7.67924528301887,0.0,0.0,0.0,0.0,False
2021-22,1627823,1610612759,Juancho Hernangomez,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,18,36,14,30,122,300,125,327,3036,25764,10,0.5510204081632653,0.482837528604119,6.818287955914625,1,0.5510204081632653,0.482837528604119,6.818287955914625,0.0,0.0,0.0,0.0,False
2021-22,1629641,1610612759,Romeo Langford,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,12,39,12,35,346,940,353,967,2554,75806,27,0.5204081632653061,0.49347659247889486,2.6931570786411285,1,0.5204081632653061,0.49347659247889486,2.6931570786411285,0.0,0.0,0.0,0.0,False
2021-22,1628537,1610612759,Jaylen Morris,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,4,15,2,13,94,195,95,225,962,16918,6,0.5588235294117647,0.4745484400656814,8.42750893460833,1,0.5588235294117647,0.4745484400656814,8.42750893460833,0.0,0.0,0.0,0.0,False
2021-22,203107,1610612759,Tomas Satoransky,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,5,6,1,6,70,211,79,211,550,17330,6,0.6111111111111112,0.4921190893169877,11.899202179412343,1,0.6111111111111112,0.4921190893169877,11.899202179412343,0.0,0.0,0.0,0.0,False
2021-22,1630237,1610612759,Anthony Lamb,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,2,7,1,8,85,205,86,236,461,17119,6,0.5,0.4738562091503268,2.614379084967322,1,0.5,0.4738562091503268,2.614379084967322,0.0,0.0,0.0,0.0,False
2021-22,1630322,1610612760,Lindy Waters III,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,125,354,114,364,215,669,248,724,27911,53629,28,0.5005224660397074,0.47629310344827586,2.422936259143155,1,0.5005224660397074,0.47629310344827586,2.422936259143155,0.0,0.0,0.0,0.0,False
2021-22,1630846,1610612760,Olivier Sarr,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,117,329,105,314,265,841,316,903,25255,67505,32,0.5156069364161849,0.4756989247311828,3.990801168500213,3,0.5156069364161849,0.4756989247311828,3.990801168500213,0.0,0.0,0.0,0.0,False
2021-22,1629658,1610612760,Jaylen Hoard,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,72,167,65,193,78,227,72,243,14374,17306,11,0.48088531187122735,0.49193548387096775,-1.10501719997404,2,0.48088531187122735,0.49193548387096775,-1.10501719997404,0.0,0.0,0.0,0.0,False
2021-22,1629603,1610612760,Mamadi Diakite,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,57,143,50,145,147,405,161,429,11262,32538,15,0.5063291139240507,0.48336252189141854,2.2966592032632125,1,0.5063291139240507,0.48336252189141854,2.2966592032632125,0.0,0.0,0.0,0.0,False
2021-22,1630285,1610612760,Zavier Simpson,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,49,112,50,145,4,10,2,18,10445,1075,4,0.45224719101123595,0.4117647058823529,4.048248512888303,1,0.45224719101123595,0.4117647058823529,4.048248512888303,0.0,0.0,0.0,0.0,False
2021-22,1630686,1610612760,Georgios Kalaitzakis,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,46,105,42,140,7,17,10,23,9941,1579,4,0.45345345345345345,0.42105263157894735,3.2400821874506103,1,0.45345345345345345,0.42105263157894735,3.2400821874506103,0.0,0.0,0.0,0.0,False
2021-22,1628778,1610612760,Paul Watson,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,42,112,51,138,656,1920,658,2014,9372,146748,54,0.4489795918367347,0.49085365853658536,-4.187406669985067,1,0.4489795918367347,0.49085365853658536,-4.187406669985067,0.0,0.0,0.0,0.0,False
2021-22,1628982,1610612760,Melvin Frazier Jr.,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,35,77,32,116,4,9,9,14,7174,1466,3,0.4307692307692308,0.3611111111111111,6.965811965811969,1,0.4307692307692308,0.3611111111111111,6.965811965811969,0.0,0.0,0.0,0.0,False
2021-22,1630466,1610612760,Gabriel Deck,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,14,44,18,45,433,1339,428,1417,3336,100344,36,0.4793388429752066,0.489908764169201,-1.0569921193994358,1,0.4793388429752066,0.489908764169201,-1.0569921193994358,0.0,0.0,0.0,0.0,False
2021-22,203816,1610612760,Scotty Hopson,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,4,15,8,15,58,178,63,199,1064,13336,5,0.4523809523809524,0.4738955823293173,-2.151462994836489,1,0.4523809523809524,0.4738955823293173,-2.151462994836489,0.0,0.0,0.0,0.0,False
2021-22,1630306,1610612760,Rob Edwards,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,2,7,6,13,60,186,65,201,651,13749,5,0.32142857142857145,0.48046875,-15.904017857142854,1,0.32142857142857145,0.48046875,-15.904017857142854,0.0,0.0,0.0,0.0,False
2021-22,201152,1610612761,Thaddeus Young,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,158,336,118,331,290,629,208,685,28490,52750,28,0.5238600212089077,0.5071743929359823,1.6685628272925412,1,0.5238600212089077,0.5071743929359823,1.6685628272925412,0.0,0.0,0.0,0.0,False
2021-22,1629717,1610612761,Armoni Brooks,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,48,103,36,111,260,561,187,559,9230,46090,19,0.5067114093959731,0.5239310784939375,-1.7219669097964352,1,0.5067114093959731,0.5239310784939375,-1.7219669097964352,0.0,0.0,0.0,0.0,False
2021-22,201609,1610612761,Goran Dragic,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,33,57,24,69,828,1763,682,1872,5383,151637,54,0.4918032786885246,0.5035957240038873,-1.179244531536272,1,0.4918032786885246,0.5035957240038873,-1.179244531536272,0.0,0.0,0.0,0.0,False
2021-22,1628391,1610612761,D.J. Wilson,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,13,43,18,46,236,436,150,458,3244,37076,14,0.4666666666666667,0.525,-5.833333333333335,3,0.4666666666666667,0.525,-5.833333333333335,0.0,0.0,0.0,0.0,False
2021-22,1629682,1610612761,Tremont Waters,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,9,29,14,31,38,76,14,83,2510,6130,3,0.4578313253012048,0.5402843601895735,-8.24530348883687,1,0.4578313253012048,0.5402843601895735,-8.24530348883687,0.0,0.0,0.0,0.0,False
2021-22,1629752,1610612761,Juwan Morgan,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,8,17,11,23,39,88,17,91,1642,6998,3,0.423728813559322,0.5404255319148936,-11.66967183555716,1,0.423728813559322,0.5404255319148936,-11.66967183555716,0.0,0.0,0.0,0.0,False
2021-22,1630187,1610612761,Daniel Oturu,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,5,19,7,21,60,120,31,118,1637,9883,4,0.46153846153846156,0.547112462006079,-8.557400046761742,1,0.46153846153846156,0.547112462006079,-8.557400046761742,0.0,0.0,0.0,0.0,False
2021-22,1626155,1610612761,Sam Dekker,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,0,0,1,1,173,352,118,357,54,28746,10,0.0,0.525,-52.5,1,0.0,0.525,-52.5,0.0,0.0,0.0,0.0,False
2021-22,204060,1610612762,Joe Ingles,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,310,902,263,809,388,1198,425,1071,67326,91074,55,0.5306479859894921,0.5146009085009734,1.6047077488518746,1,0.5306479859894921,0.5146009085009734,1.6047077488518746,0.0,0.0,0.0,0.0,False
2021-22,1627863,1610612762,Danuel House Jr.,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,158,386,132,342,381,1051,343,1004,29463,86337,40,0.5343811394891945,0.5152932709607773,1.9087868528417262,3,0.5343811394891945,0.5152932709607773,1.9087868528417262,0.0,0.0,0.0,0.0,False
2021-22,1627823,1610612762,Juancho Hernangomez,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,80,220,79,195,317,777,234,700,17889,60471,27,0.5226480836236934,0.539447731755424,-1.6799648131730627,1,0.5226480836236934,0.539447731755424,-1.6799648131730627,0.0,0.0,0.0,0.0,False
2021-22,1629638,1610612762,Nickeil Alexander-Walker,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,37,117,42,105,360,880,271,790,8929,69431,27,0.5116279069767442,0.5388961321164711,-2.726822513972693,1,0.5116279069767442,0.5388961321164711,-2.726822513972693,0.0,0.0,0.0,0.0,False
2021-22,1630190,1610612762,Elijah Hughes,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,24,75,41,69,674,2025,647,1811,6721,151679,55,0.47368421052631576,0.5233662982354081,-4.968208770909238,1,0.47368421052631576,0.5233662982354081,-4.968208770909238,0.0,0.0,0.0,0.0,False
2021-22,1629671,1610612762,Miye Oni,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,8,38,11,32,486,1418,453,1213,2648,103912,37,0.5168539325842697,0.5333333333333333,-1.6479400749063622,1,0.5168539325842697,0.5333333333333333,-1.6479400749063622,0.0,0.0,0.0,0.0,False
2021-22,1630238,1610612762,Malik Fitts,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,4,32,15,30,536,1589,504,1401,2091,118869,42,0.4444444444444444,0.5272952853598015,-8.28508409153571,1,0.4444444444444444,0.5272952853598015,-8.28508409153571,0.0,0.0,0.0,0.0,False
2021-22,1630270,1610612762,Xavier Sneed,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,7,24,6,30,360,892,286,806,1862,70738,25,0.4626865671641791,0.5341296928327645,-7.1443125668585346,1,0.4626865671641791,0.5341296928327645,-7.1443125668585346,0.0,0.0,0.0,0.0,False
