canonical_key,season,player_id,team_id,canonical_classification,evidence_classes,source_count,game_id_count,exact_accumulator_candidate,candidate_conflict,has_any_retained_evidence
2019-20|203107|1610612741,2019-20,203107,1610612741,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2019-20|203115|1610612743,2019-20,203115,1610612743,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2019-20|203200|1610612754,2019-20,203200,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2019-20|203210|1610612746,2019-20,203210,1610612746,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2019-20|203457|1610612760,2019-20,203457,1610612760,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2019-20|203460|1610612760,2019-20,203460,1610612760,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2019-20|203471|1610612760,2019-20,203471,1610612760,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2019-20|203482|1610612748,2019-20,203482,1610612748,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2019-20|203486|1610612743,2019-20,203486,1610612743,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2019-20|203488|1610612760,2019-20,203488,1610612760,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2019-20|203490|1610612741,2019-20,203490,1610612741,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2019-20|203493|1610612752,2019-20,203493,1610612752,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2019-20|203500|1610612760,2019-20,203500,1610612760,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2019-20|203503|1610612765,2019-20,203503,1610612765,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2019-20|203506|1610612754,2019-20,203506,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2019-20|203521|1610612739,2019-20,203521,1610612739,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2019-20|203585|1610612746,2019-20,203585,1610612746,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2019-20|203658|1610612755,2019-20,203658,1610612755,partial,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2019-20|203897|1610612741,2019-20,203897,1610612741,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2019-20|203901|1610612752,2019-20,203901,1610612752,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2019-20|203914|1610612743,2019-20,203914,1610612743,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2019-20|203924|1610612743,2019-20,203924,1610612743,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2019-20|203926|1610612754,2019-20,203926,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2019-20|203933|1610612754,2019-20,203933,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2019-20|203935|1610612738,2019-20,203935,1610612738,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2019-20|203944|1610612752,2019-20,203944,1610612752,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2019-20|203960|1610612754,2019-20,203960,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2019-20|203992|1610612758,2019-20,203992,1610612758,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2019-20|203999|1610612743,2019-20,203999,1610612743,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2019-20|204038|1610612765,2019-20,204038,1610612765,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2019-20|204456|1610612754,2019-20,204456,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2019-20|2617|1610612748,2019-20,2617,1610612748,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1626167|1610612754,2020-21,1626167,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1626168|1610612759,2020-21,1626168,1610612759,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1626195|1610612740,2020-21,1626195,1610612740,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1626245|1610612741,2020-21,1626245,1610612741,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1627734|1610612754,2020-21,1627734,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1627742|1610612740,2020-21,1627742,1610612740,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1627749|1610612759,2020-21,1627749,1610612759,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1627750|1610612743,2020-21,1627750,1610612743,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1627751|1610612759,2020-21,1627751,1610612759,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1627756|1610612741,2020-21,1627756,1610612741,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1627759|1610612738,2020-21,1627759,1610612738,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1627763|1610612754,2020-21,1627763,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1627853|1610612741,2020-21,1627853,1610612741,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1627884|1610612757,2020-21,1627884,1610612757,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1628366|1610612740,2020-21,1628366,1610612740,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1628369|1610612738,2020-21,1628369,1610612738,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1628374|1610612741,2020-21,1628374,1610612741,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1628385|1610612757,2020-21,1628385,1610612757,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1628400|1610612738,2020-21,1628400,1610612738,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1628401|1610612759,2020-21,1628401,1610612759,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1628404|1610612740,2020-21,1628404,1610612740,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1628408|1610612743,2020-21,1628408,1610612743,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1628410|1610612754,2020-21,1628410,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1628418|1610612764,2020-21,1628418,1610612764,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1628420|1610612743,2020-21,1628420,1610612743,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1628427|1610612743,2020-21,1628427,1610612743,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1628966|1610612759,2020-21,1628966,1610612759,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1628988|1610612754,2020-21,1628988,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629008|1610612743,2020-21,1629008,1610612743,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629014|1610612757,2020-21,1629014,1610612757,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629022|1610612759,2020-21,1629022,1610612759,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629035|1610612738,2020-21,1629035,1610612738,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629048|1610612754,2020-21,1629048,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629057|1610612738,2020-21,1629057,1610612738,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629060|1610612764,2020-21,1629060,1610612764,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629067|1610612764,2020-21,1629067,1610612764,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629103|1610612754,2020-21,1629103,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629117|1610612740,2020-21,1629117,1610612740,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629139|1610612761,2020-21,1629139,1610612761,partial,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629234|1610612759,2020-21,1629234,1610612759,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629308|1610612744,2020-21,1629308,1610612744,partial,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629603|1610612749,2020-21,1629603,1610612749,partial,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629604|1610612757,2020-21,1629604,1610612757,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629605|1610612738,2020-21,1629605,1610612738,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629607|1610612752,2020-21,1629607,1610612752,partial,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629626|1610612743,2020-21,1629626,1610612743,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629627|1610612740,2020-21,1629627,1610612740,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629632|1610612741,2020-21,1629632,1610612741,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629637|1610612740,2020-21,1629637,1610612740,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629638|1610612740,2020-21,1629638,1610612740,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629640|1610612759,2020-21,1629640,1610612759,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629641|1610612738,2020-21,1629641,1610612738,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629642|1610612757,2020-21,1629642,1610612757,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629650|1610612760,2020-21,1629650,1610612760,partial,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629653|1610612741,2020-21,1629653,1610612741,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629677|1610612759,2020-21,1629677,1610612759,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629682|1610612738,2020-21,1629682,1610612738,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629683|1610612759,2020-21,1629683,1610612759,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629684|1610612738,2020-21,1629684,1610612738,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629690|1610612741,2020-21,1629690,1610612741,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629712|1610612740,2020-21,1629712,1610612740,partial,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629726|1610612764,2020-21,1629726,1610612764,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1629833|1610612757,2020-21,1629833,1610612757,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1630166|1610612764,2020-21,1630166,1610612764,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1630170|1610612759,2020-21,1630170,1610612759,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1630172|1610612741,2020-21,1630172,1610612741,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1630174|1610612738,2020-21,1630174,1610612738,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1630184|1610612740,2020-21,1630184,1610612740,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1630192|1610612743,2020-21,1630192,1610612743,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1630194|1610612755,2020-21,1630194,1610612755,partial,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1630199|1610612754,2020-21,1630199,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1630200|1610612759,2020-21,1630200,1610612759,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1630202|1610612738,2020-21,1630202,1610612738,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1630205|1610612739,2020-21,1630205,1610612739,partial,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1630210|1610612743,2020-21,1630210,1610612743,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1630216|1610612764,2020-21,1630216,1610612764,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1630230|1610612740,2020-21,1630230,1610612740,partial,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1630264|1610612764,2020-21,1630264,1610612764,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|1630267|1610612743,2020-21,1630267,1610612743,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|200752|1610612759,2020-21,200752,1610612759,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|200794|1610612743,2020-21,200794,1610612743,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|201152|1610612741,2020-21,201152,1610612741,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|201566|1610612764,2020-21,201566,1610612764,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|201577|1610612764,2020-21,201577,1610612764,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|201942|1610612759,2020-21,201942,1610612759,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|201988|1610612759,2020-21,201988,1610612759,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|202066|1610612741,2020-21,202066,1610612741,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|202339|1610612740,2020-21,202339,1610612740,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|202397|1610612764,2020-21,202397,1610612764,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|202683|1610612757,2020-21,202683,1610612757,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|202684|1610612738,2020-21,202684,1610612738,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|202689|1610612738,2020-21,202689,1610612738,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|202722|1610612764,2020-21,202722,1610612764,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|203078|1610612764,2020-21,203078,1610612764,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|203081|1610612757,2020-21,203081,1610612757,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|203087|1610612754,2020-21,203087,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|203107|1610612741,2020-21,203107,1610612741,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|203115|1610612743,2020-21,203115,1610612743,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|203200|1610612754,2020-21,203200,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|203210|1610612743,2020-21,203210,1610612743,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|203468|1610612757,2020-21,203468,1610612757,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|203496|1610612757,2020-21,203496,1610612757,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|203500|1610612740,2020-21,203500,1610612740,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|203526|1610612764,2020-21,203526,1610612764,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|203897|1610612741,2020-21,203897,1610612741,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|203926|1610612754,2020-21,203926,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|203933|1610612754,2020-21,203933,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|203935|1610612738,2020-21,203935,1610612738,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|203960|1610612754,2020-21,203960,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|203994|1610612757,2020-21,203994,1610612757,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|203999|1610612743,2020-21,203999,1610612743,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|204456|1610612754,2020-21,204456,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2020-21|2546|1610612757,2020-21,2546,1610612757,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1626162|1610612766,2021-22,1626162,1610612766,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1626167|1610612754,2021-22,1626167,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1626171|1610612749,2021-22,1626171,1610612749,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1626179|1610612766,2021-22,1626179,1610612766,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1626192|1610612749,2021-22,1626192,1610612749,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1626224|1610612739,2021-22,1626224,1610612739,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1627759|1610612738,2021-22,1627759,1610612738,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1627763|1610612754,2021-22,1627763,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1627783|1610612761,2021-22,1627783,1610612761,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1627832|1610612761,2021-22,1627832,1610612761,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1628365|1610612753,2021-22,1628365,1610612753,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1628369|1610612738,2021-22,1628369,1610612738,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1628370|1610612747,2021-22,1628370,1610612747,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1628374|1610612739,2021-22,1628374,1610612739,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1628384|1610612761,2021-22,1628384,1610612761,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1628386|1610612739,2021-22,1628386,1610612739,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1628449|1610612761,2021-22,1628449,1610612761,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1628960|1610612749,2021-22,1628960,1610612749,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1628964|1610612753,2021-22,1628964,1610612753,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1628970|1610612766,2021-22,1628970,1610612766,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1628971|1610612751,2021-22,1628971,1610612751,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1628976|1610612753,2021-22,1628976,1610612753,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1628983|1610612760,2021-22,1628983,1610612760,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1628998|1610612766,2021-22,1628998,1610612766,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1629004|1610612761,2021-22,1629004,1610612761,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1629012|1610612739,2021-22,1629012,1610612739,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1629018|1610612761,2021-22,1629018,1610612761,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1629021|1610612753,2021-22,1629021,1610612753,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1629023|1610612766,2021-22,1629023,1610612766,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1629026|1610612760,2021-22,1629026,1610612760,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1629048|1610612754,2021-22,1629048,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1629052|1610612754,2021-22,1629052,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1629057|1610612738,2021-22,1629057,1610612738,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1629067|1610612761,2021-22,1629067,1610612761,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1629083|1610612766,2021-22,1629083,1610612766,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1629139|1610612761,2021-22,1629139,1610612761,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1629636|1610612739,2021-22,1629636,1610612739,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1629643|1610612753,2021-22,1629643,1610612753,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1629647|1610612760,2021-22,1629647,1610612760,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1629649|1610612753,2021-22,1629649,1610612753,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1629651|1610612751,2021-22,1629651,1610612751,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1629652|1610612760,2021-22,1629652,1610612760,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1629656|1610612752,2021-22,1629656,1610612752,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1629659|1610612747,2021-22,1629659,1610612747,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1629660|1610612760,2021-22,1629660,1610612760,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1629667|1610612766,2021-22,1629667,1610612766,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1629670|1610612749,2021-22,1629670,1610612749,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1629676|1610612760,2021-22,1629676,1610612760,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1629681|1610612763,2021-22,1629681,1610612763,partial,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1629684|1610612738,2021-22,1629684,1610612738,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1629685|1610612739,2021-22,1629685,1610612739,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1629726|1610612745,2021-22,1629726,1610612745,partial,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1629731|1610612739,2021-22,1629731,1610612739,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1630163|1610612766,2021-22,1630163,1610612766,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1630171|1610612739,2021-22,1630171,1610612739,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1630173|1610612761,2021-22,1630173,1610612761,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1630174|1610612738,2021-22,1630174,1610612738,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1630175|1610612753,2021-22,1630175,1610612753,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1630177|1610612760,2021-22,1630177,1610612760,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1630181|1610612753,2021-22,1630181,1610612753,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1630197|1610612760,2021-22,1630197,1610612760,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1630201|1610612761,2021-22,1630201,1610612761,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1630202|1610612738,2021-22,1630202,1610612738,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1630205|1610612739,2021-22,1630205,1610612739,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1630208|1610612766,2021-22,1630208,1610612766,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1630227|1610612745,2021-22,1630227,1610612745,partial,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1630249|1610612760,2021-22,1630249,1610612760,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1630271|1610612738,2021-22,1630271,1610612738,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1630525|1610612761,2021-22,1630525,1610612761,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1630526|1610612760,2021-22,1630526,1610612760,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1630532|1610612753,2021-22,1630532,1610612753,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1630537|1610612754,2021-22,1630537,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1630539|1610612766,2021-22,1630539,1610612766,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1630543|1610612754,2021-22,1630543,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1630544|1610612760,2021-22,1630544,1610612760,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1630547|1610612766,2021-22,1630547,1610612766,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1630549|1610612751,2021-22,1630549,1610612751,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1630550|1610612766,2021-22,1630550,1610612766,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1630551|1610612761,2021-22,1630551,1610612761,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1630556|1610612751,2021-22,1630556,1610612751,partial,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1630559|1610612747,2021-22,1630559,1610612747,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2021-22|1630560|1610612751,2021-22,1630560,1610612751,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
